Nombre,Municipio,Categoria,Modalidad,Email,Telefono,Web,Score_Responsabilidad,Motivo_Sector,Motivo_Arraigo,Motivo_Capacidad,Evidencia_Noticias,Analisis_Raw
VT-438219A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-438224A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-438712A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-438713A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-438714A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-438715A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-439336A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-446848A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-450952A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-450955A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-450956A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-450954A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-456319A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-456320A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-456321A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-456322A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-472287A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-475843A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-480832A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-481467A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-484738A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-488092A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-493916A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-495304A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-495857A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-497239A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-497468A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-499567A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-500878A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-504283A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-511880A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-513173A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-489307A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-503755A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-506479A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-449327A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-461180A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-431283A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-431284A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-431285A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-431286A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-431287A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-431288A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-431289A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-431290A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-431291A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-435225A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-416324A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-442533A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-449895A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-456408A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-464724A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-464725A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-464726A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-470831A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-470832A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-471228A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-471229A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-471230A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-471231A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-475027A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-476301A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-492531A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-493228A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-499783A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-510737A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-457670A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-470751A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
VT-445334A,CALP,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,0.5,Sector General (+0.5): Sin prioridad específica.,Municipio Estándar (+0.0),,"{""sector"": 0.5, ""territory"": 0.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)""]"
